Users_UserPrincipalName	 AccountSkuId	 ServicePlan	?ServiceStatus	?GroupsAssigningLicense
HenriettaM@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_ENTERPRISE	Success	
HenriettaM@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP1	Success	
HenriettaM@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP2	Success	
HenriettaM@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FLOW_O365_P3	Success	
HenriettaM@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_S_ENTERPRISE	Success	
HenriettaM@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	LOCKBOX_ENTERPRISE	Success	
HenriettaM@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM2	Success	
HenriettaM@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM	Success	
HenriettaM@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATA	Success	
HenriettaM@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM_P2	Success	
HenriettaM@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Nucleus	PendingProvisioning	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_Exchange	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_COMMUNICATION_COMPLIANCE	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	GRAPH_CONNECTORS_SEARCH_INDEX	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Content_Explorer	PendingProvisioning	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWER_VIRTUAL_AGENTS_O365_P3	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CDS_O365_P3	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECT_O365_P3	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCEL_PREMIUM	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MTP	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_SEARCH	PendingProvisioning	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DYN365_CDS_O365_P3	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFTBOOKINGS	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RECORDS_MANAGEMENT	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ML_CLASSIFICATION	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK_MANAGEMENT	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INFO_GOVERNANCE	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DATA_INVESTIGATIONS	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CUSTOMER_KEY	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_DLP	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_COMPLIANCE	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SAFEDOCS	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	M365_ADVANCED_AUDITING	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	YAMMER_ENTERPRISE	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	WHITEBOARD_PLAN3	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BPOS_S_TODO_3	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SWAY	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOSTANDARD	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTENTERPRISE	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWERAPPS_O365_P3	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BI_AZURE_P2	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOEV	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTWAC	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	OFFICESUBSCRIPTION	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PAM_ENTERPRISE	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	THREAT_INTELLIGENCE	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATP_ENTERPRISE	PendingProvisioning	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_O365	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EQUIVIO_ANALYTICS	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_O365	PendingActivation	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	TEAMS1	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	STREAM_O365_E5	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Deskless	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECTWORKMANAGEMENT	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_ANALYTICS	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_A	PendingInput	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FORMS_PLAN_E5	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_STANDALONE	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MFA_PREMIUM	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_ENTERPRISE	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP1	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP2	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FLOW_O365_P3	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_S_ENTERPRISE	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	LOCKBOX_ENTERPRISE	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM2	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATA	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM_P2	Success	
JoniS@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Nucleus	PendingProvisioning	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_Exchange	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_COMMUNICATION_COMPLIANCE	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	GRAPH_CONNECTORS_SEARCH_INDEX	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Content_Explorer	PendingProvisioning	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWER_VIRTUAL_AGENTS_O365_P3	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CDS_O365_P3	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECT_O365_P3	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCEL_PREMIUM	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MTP	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_SEARCH	PendingProvisioning	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DYN365_CDS_O365_P3	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFTBOOKINGS	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RECORDS_MANAGEMENT	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ML_CLASSIFICATION	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK_MANAGEMENT	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INFO_GOVERNANCE	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DATA_INVESTIGATIONS	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CUSTOMER_KEY	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_DLP	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_COMPLIANCE	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SAFEDOCS	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	M365_ADVANCED_AUDITING	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	YAMMER_ENTERPRISE	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	WHITEBOARD_PLAN3	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BPOS_S_TODO_3	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SWAY	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOSTANDARD	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTENTERPRISE	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWERAPPS_O365_P3	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BI_AZURE_P2	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOEV	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTWAC	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	OFFICESUBSCRIPTION	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PAM_ENTERPRISE	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	THREAT_INTELLIGENCE	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATP_ENTERPRISE	PendingProvisioning	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_O365	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EQUIVIO_ANALYTICS	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_O365	PendingActivation	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	TEAMS1	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	STREAM_O365_E5	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Deskless	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECTWORKMANAGEMENT	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_ANALYTICS	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_A	PendingInput	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FORMS_PLAN_E5	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_STANDALONE	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MFA_PREMIUM	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_ENTERPRISE	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP1	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP2	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FLOW_O365_P3	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_S_ENTERPRISE	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	LOCKBOX_ENTERPRISE	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM2	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATA	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM_P2	Success	
PattiF@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Nucleus	PendingProvisioning	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_Exchange	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_COMMUNICATION_COMPLIANCE	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	GRAPH_CONNECTORS_SEARCH_INDEX	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Content_Explorer	PendingProvisioning	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWER_VIRTUAL_AGENTS_O365_P3	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CDS_O365_P3	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECT_O365_P3	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCEL_PREMIUM	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MTP	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_SEARCH	PendingProvisioning	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DYN365_CDS_O365_P3	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFTBOOKINGS	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RECORDS_MANAGEMENT	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ML_CLASSIFICATION	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK_MANAGEMENT	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INFO_GOVERNANCE	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DATA_INVESTIGATIONS	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CUSTOMER_KEY	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_DLP	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_COMPLIANCE	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SAFEDOCS	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	M365_ADVANCED_AUDITING	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	YAMMER_ENTERPRISE	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	WHITEBOARD_PLAN3	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BPOS_S_TODO_3	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SWAY	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOSTANDARD	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTENTERPRISE	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWERAPPS_O365_P3	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BI_AZURE_P2	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOEV	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTWAC	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	OFFICESUBSCRIPTION	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PAM_ENTERPRISE	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	THREAT_INTELLIGENCE	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATP_ENTERPRISE	PendingProvisioning	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_O365	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EQUIVIO_ANALYTICS	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_O365	PendingActivation	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	TEAMS1	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	STREAM_O365_E5	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Deskless	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECTWORKMANAGEMENT	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_ANALYTICS	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_A	PendingInput	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FORMS_PLAN_E5	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_STANDALONE	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MFA_PREMIUM	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_ENTERPRISE	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP1	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_CLP2	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	FLOW_O365_P3	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCHANGE_S_ENTERPRISE	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	LOCKBOX_ENTERPRISE	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM2	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RMS_S_PREMIUM	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATA	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM_P2	Success	
LynneR@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	AAD_PREMIUM	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Nucleus	PendingProvisioning	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MIP_S_Exchange	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_COMMUNICATION_COMPLIANCE	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	GRAPH_CONNECTORS_SEARCH_INDEX	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Content_Explorer	PendingProvisioning	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWER_VIRTUAL_AGENTS_O365_P3	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CDS_O365_P3	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PROJECT_O365_P3	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EXCEL_PREMIUM	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MTP	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFT_SEARCH	PendingProvisioning	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DYN365_CDS_O365_P3	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MICROSOFTBOOKINGS	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	RECORDS_MANAGEMENT	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ML_CLASSIFICATION	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INSIDER_RISK_MANAGEMENT	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INFO_GOVERNANCE	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	DATA_INVESTIGATIONS	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	CUSTOMER_KEY	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_DLP	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	COMMUNICATIONS_COMPLIANCE	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SAFEDOCS	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	M365_ADVANCED_AUDITING	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	YAMMER_ENTERPRISE	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	WHITEBOARD_PLAN3	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BPOS_S_TODO_3	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SWAY	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOSTANDARD	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTENTERPRISE	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	POWERAPPS_O365_P3	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	BI_AZURE_P2	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	MCOEV	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	SHAREPOINTWAC	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	OFFICESUBSCRIPTION	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	PAM_ENTERPRISE	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	THREAT_INTELLIGENCE	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ATP_ENTERPRISE	PendingProvisioning	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	ADALLOM_S_O365	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	EQUIVIO_ANALYTICS	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	INTUNE_O365	PendingActivation	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	TEAMS1	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	STREAM_O365_E5	Success	
NestorW@oncanyas.onmicrosoft.com	oncanyas:DEVELOPERPACK_E5	Deskless	Success	
